"subject" "activity" "domain" "acceleration" "source" "firstDerivation" "secondDerivation" "calculation" "direction" "meanValue" "unit"
"25" "standing" "time" "body" "gyroscope" NA NA "std" "y" -0.81201447497076 "rad/seg"
"25" "standing" "time" "body" "gyroscope" NA NA "std" "z" -0.796801556871345 "rad/seg"
"25" "standing" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.650083046388889 "g"
"25" "standing" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.718445536415205 "g"
"25" "standing" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.617567726023392 "g"
"25" "standing" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.0880683538245614 "g"
"25" "standing" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.276947228143363 "g"
"25" "standing" "time" "gravity" "accelerometer" NA NA "std" "x" -0.946597675643275 "g"
"25" "standing" "time" "gravity" "accelerometer" NA NA "std" "y" -0.892577652526316 "g"
"25" "standing" "time" "gravity" "accelerometer" NA NA "std" "z" -0.874429690055556 "g"
"26" "laying" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.679278323637755 "g"
"26" "laying" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.678025758312755 "g"
"26" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.699413168295663 "g"
"26" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.696726473912755 "g"
"26" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.76956529125 "g"
"26" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.694314518927551 "g"
"26" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.6803580612 "g"
"26" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.78604912494898 "g"
"26" "laying" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.6317569828625 "g"
"26" "laying" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.673917799546684 "g"
"26" "laying" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.65109030186199 "g"
"26" "laying" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.610425833240306 "g"
"26" "laying" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.724046087155612 "g"
"26" "laying" "frequency" "body" "accelerometer" NA NA "std" "x" -0.61349959767602 "g"
"26" "laying" "frequency" "body" "accelerometer" NA NA "std" "y" -0.600274809826275 "g"
"26" "laying" "frequency" "body" "accelerometer" NA NA "std" "z" -0.718490475765306 "g"
"26" "laying" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.823865297193878 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.823991408418367 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.770504884821429 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.782624320831633 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.703109561068878 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.799353075357143 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.689404846813776 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" NA NA "std" "x" -0.78740310059949 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" NA NA "std" "y" -0.803635337372449 "rad/seg"
"26" "laying" "frequency" "body" "gyroscope" NA NA "std" "z" -0.735942384438775 "rad/seg"
"26" "laying" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.694917859209184 "g"
"26" "laying" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.677426336392347 "g"
"26" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0808743261341837 "g"
"26" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00767709978181122 "g"
"26" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.00724891943768878 "g"
"26" "laying" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.682815652993112 "g"
"26" "laying" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.678386582086227 "g"
"26" "laying" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.778349460841837 "g"
"26" "laying" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.600932264175765 "g"
"26" "laying" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.620355788665816 "g"
"26" "laying" "time" "body" "accelerometer" NA NA "mean" "x" 0.2730365808625 "g"
"26" "laying" "time" "body" "accelerometer" NA NA "mean" "y" -0.0161687277463495 "g"
"26" "laying" "time" "body" "accelerometer" NA NA "mean" "z" -0.107637894928571 "g"
"26" "laying" "time" "body" "accelerometer" NA NA "std" "x" -0.623101031168367 "g"
"26" "laying" "time" "body" "accelerometer" NA NA "std" "y" -0.585967142418112 "g"
"26" "laying" "time" "body" "accelerometer" NA NA "std" "z" -0.70498062744898 "g"
"26" "laying" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.798325916709184 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.818279112908163 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0988125627461224 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.040476400288852 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0558282743354031 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.732321370690816 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.836112175331633 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.773101524821429 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.694597662936224 "rad/seg"
"26" "laying" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.751833690215051 "rad/seg"
"26" "laying" "time" "body" "gyroscope" NA NA "mean" "x" -0.020659932105102 "rad/seg"
"26" "laying" "time" "body" "gyroscope" NA NA "mean" "y" -0.0827415060904082 "rad/seg"
"26" "laying" "time" "body" "gyroscope" NA NA "mean" "z" 0.0917853294044643 "rad/seg"
"26" "laying" "time" "body" "gyroscope" NA NA "std" "x" -0.766673970339286 "rad/seg"
"26" "laying" "time" "body" "gyroscope" NA NA "std" "y" -0.800675471045918 "rad/seg"
"26" "laying" "time" "body" "gyroscope" NA NA "std" "z" -0.703347205619898 "rad/seg"
"26" "laying" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.600932264175765 "g"
"26" "laying" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.620355788665816 "g"
"26" "laying" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.615123534668367 "g"
"26" "laying" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.10870478277551 "g"
"26" "laying" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.234107010472449 "g"
"26" "laying" "time" "gravity" "accelerometer" NA NA "std" "x" -0.96781789994898 "g"
"26" "laying" "time" "gravity" "accelerometer" NA NA "std" "y" -0.959713562227041 "g"
"26" "laying" "time" "gravity" "accelerometer" NA NA "std" "z" -0.955643363545918 "g"
"27" "laying" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.688572791044947 "g"
"27" "laying" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.707531366315426 "g"
"27" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.714554678365692 "g"
"27" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.694509658473138 "g"
"27" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.76857445225266 "g"
"27" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.712857956529255 "g"
"27" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.675744794384308 "g"
"27" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.797303408218085 "g"
"27" "laying" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.667185803946808 "g"
"27" "laying" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.734883056953989 "g"
"27" "laying" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.681454795855319 "g"
"27" "laying" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.641267840429521 "g"
"27" "laying" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.715482857547872 "g"
"27" "laying" "frequency" "body" "accelerometer" NA NA "std" "x" -0.654659392263298 "g"
"27" "laying" "frequency" "body" "accelerometer" NA NA "std" "y" -0.649506674776596 "g"
"27" "laying" "frequency" "body" "accelerometer" NA NA "std" "z" -0.692130765962766 "g"
"27" "laying" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.837585999827128 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.848260021656915 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.785953610106383 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.777810418832447 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.768505711292553 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.795433953608777 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.702788513114362 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" NA NA "std" "x" -0.806288410297872 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" NA NA "std" "y" -0.808791849202128 "rad/seg"
"27" "laying" "frequency" "body" "gyroscope" NA NA "std" "z" -0.697147299066489 "rad/seg"
"27" "laying" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.70180744799867 "g"
"27" "laying" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.696003354282979 "g"
"27" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0768320396617021 "g"
"27" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.00617714992829521 "g"
"27" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "z" -0.00495000607441489 "g"
"27" "laying" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.700549974357447 "g"
"27" "laying" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.674792293475665 "g"
"27" "laying" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.783632076781915 "g"
"27" "laying" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.627947737417819 "g"
"27" "laying" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.677874152031915 "g"
"27" "laying" "time" "body" "accelerometer" NA NA "mean" "x" 0.277264567074468 "g"
"27" "laying" "time" "body" "accelerometer" NA NA "mean" "y" -0.0167969215592152 "g"
"27" "laying" "time" "body" "accelerometer" NA NA "mean" "z" -0.110848300413564 "g"
"27" "laying" "time" "body" "accelerometer" NA NA "std" "x" -0.660976085218085 "g"
"27" "laying" "time" "body" "accelerometer" NA NA "std" "y" -0.630460488658511 "g"
"27" "laying" "time" "body" "accelerometer" NA NA "std" "z" -0.68321532587766 "g"
"27" "laying" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.823067662473404 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.837212879564096 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0893066039356303 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0450414487725798 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0586254676047872 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.8210758325 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.837320211489362 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.782945588829787 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.694016019806117 "rad/seg"
"27" "laying" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.754713306440957 "rad/seg"
"27" "laying" "time" "body" "gyroscope" NA NA "mean" "x" -0.0608887602789628 "rad/seg"
"27" "laying" "time" "body" "gyroscope" NA NA "mean" "y" -0.0552177945716489 "rad/seg"
"27" "laying" "time" "body" "gyroscope" NA NA "mean" "z" 0.108947089653191 "rad/seg"
"27" "laying" "time" "body" "gyroscope" NA NA "std" "x" -0.795853557018617 "rad/seg"
"27" "laying" "time" "body" "gyroscope" NA NA "std" "y" -0.802048718989362 "rad/seg"
"27" "laying" "time" "body" "gyroscope" NA NA "std" "z" -0.674128512103723 "rad/seg"
"27" "laying" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.627947737417819 "g"
"27" "laying" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.677874152031915 "g"
"27" "laying" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.627230079867021 "g"
"27" "laying" "time" "gravity" "accelerometer" NA NA "mean" "y" 0.032242387143617 "g"
"27" "laying" "time" "gravity" "accelerometer" NA NA "mean" "z" 0.14116869604876 "g"
"27" "laying" "time" "gravity" "accelerometer" NA NA "std" "x" -0.974620173404255 "g"
"27" "laying" "time" "gravity" "accelerometer" NA NA "std" "y" -0.972505174787234 "g"
"27" "laying" "time" "gravity" "accelerometer" NA NA "std" "z" -0.959200394414894 "g"
"28" "laying" "frequency" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.675428720467801 "g"
"28" "laying" "frequency" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.706415829342932 "g"
"28" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "x" -0.686723799059424 "g"
"28" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "y" -0.670718095926963 "g"
"28" "laying" "frequency" "body" "accelerometer" "jerk" NA "mean" "z" -0.779061720358639 "g"
"28" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "x" -0.704073382410995 "g"
"28" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "y" -0.654855915271466 "g"
"28" "laying" "frequency" "body" "accelerometer" "jerk" NA "std" "z" -0.821715494424084 "g"
"28" "laying" "frequency" "body" "accelerometer" "magnitude" NA "mean" NA -0.628763247405236 "g"
"28" "laying" "frequency" "body" "accelerometer" "magnitude" NA "std" NA -0.696993999667801 "g"
"28" "laying" "frequency" "body" "accelerometer" NA NA "mean" "x" -0.654156519193717 "g"
"28" "laying" "frequency" "body" "accelerometer" NA NA "mean" "y" -0.584932500113874 "g"
"28" "laying" "frequency" "body" "accelerometer" NA NA "mean" "z" -0.715134474431937 "g"
"28" "laying" "frequency" "body" "accelerometer" NA NA "std" "x" -0.647807192984293 "g"
"28" "laying" "frequency" "body" "accelerometer" NA NA "std" "y" -0.595110472615916 "g"
"28" "laying" "frequency" "body" "accelerometer" NA NA "std" "z" -0.695767279528796 "g"
"28" "laying" "frequency" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.806882151753927 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.818448508376963 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" "magnitude" NA "mean" NA -0.73790809206911 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" "magnitude" NA "std" NA -0.743784612693717 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" NA NA "mean" "x" -0.674356656020942 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" NA NA "mean" "y" -0.747067907931937 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" NA NA "mean" "z" -0.673513886890838 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" NA NA "std" "x" -0.762030978010471 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" NA NA "std" "y" -0.740819453429319 "rad/seg"
"28" "laying" "frequency" "body" "gyroscope" NA NA "std" "z" -0.700291282881152 "rad/seg"
"28" "laying" "time" "body" "accelerometer" "jerk" "magnitude" "mean" NA -0.689429387759162 "g"
"28" "laying" "time" "body" "accelerometer" "jerk" "magnitude" "std" NA -0.687703433627487 "g"
"28" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "x" 0.0807263062382199 "g"
"28" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "y" 0.0138224436546073 "g"
"28" "laying" "time" "body" "accelerometer" "jerk" NA "mean" "z" 0.000824208324801046 "g"
"28" "laying" "time" "body" "accelerometer" "jerk" NA "std" "x" -0.680813725392147 "g"
"28" "laying" "time" "body" "accelerometer" "jerk" NA "std" "y" -0.651619848945026 "g"
"28" "laying" "time" "body" "accelerometer" "jerk" NA "std" "z" -0.800870581884817 "g"
"28" "laying" "time" "body" "accelerometer" "magnitude" NA "mean" NA -0.610030902501309 "g"
"28" "laying" "time" "body" "accelerometer" "magnitude" NA "std" NA -0.635821226515969 "g"
"28" "laying" "time" "body" "accelerometer" NA NA "mean" "x" 0.277532554764398 "g"
"28" "laying" "time" "body" "accelerometer" NA NA "mean" "y" -0.0191721442063089 "g"
"28" "laying" "time" "body" "accelerometer" NA NA "mean" "z" -0.109710873104188 "g"
"28" "laying" "time" "body" "accelerometer" NA NA "std" "x" -0.649040391307853 "g"
"28" "laying" "time" "body" "accelerometer" NA NA "std" "y" -0.573651895933508 "g"
"28" "laying" "time" "body" "accelerometer" NA NA "std" "z" -0.685821415026178 "g"
"28" "laying" "time" "body" "gyroscope" "jerk" "magnitude" "mean" NA -0.78929494326178 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "jerk" "magnitude" "std" NA -0.805738383010471 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "x" -0.0881213551172775 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "y" -0.0447972595862042 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "jerk" NA "mean" "z" -0.0607680707408115 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "jerk" NA "std" "x" -0.720515676293194 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "jerk" NA "std" "y" -0.825038783246073 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "jerk" NA "std" "z" -0.769755981125654 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "magnitude" NA "mean" NA -0.648538641430367 "rad/seg"
"28" "laying" "time" "body" "gyroscope" "magnitude" NA "std" NA -0.710956808836911 "rad/seg"
"28" "laying" "time" "body" "gyroscope" NA NA "mean" "x" -0.064496354556466 "rad/seg"
"28" "laying" "time" "body" "gyroscope" NA NA "mean" "y" -0.0471474023101021 "rad/seg"
"28" "laying" "time" "body" "gyroscope" NA NA "mean" "z" 0.100840281329581 "rad/seg"
"28" "laying" "time" "body" "gyroscope" NA NA "std" "x" -0.740276591873298 "rad/seg"
"28" "laying" "time" "body" "gyroscope" NA NA "std" "y" -0.741285540196335 "rad/seg"
"28" "laying" "time" "body" "gyroscope" NA NA "std" "z" -0.669789662889791 "rad/seg"
"28" "laying" "time" "gravity" "accelerometer" "magnitude" NA "mean" NA -0.610030902501309 "g"
"28" "laying" "time" "gravity" "accelerometer" "magnitude" NA "std" NA -0.635821226515969 "g"
"28" "laying" "time" "gravity" "accelerometer" NA NA "mean" "x" 0.62376789513089 "g"
"28" "laying" "time" "gravity" "accelerometer" NA NA "mean" "y" -0.14757775521466 "g"
"28" "laying" "time" "gravity" "accelerometer" NA NA "mean" "z" -0.0469931021049738 "g"
"28" "laying" "time" "gravity" "accelerometer" NA NA "std" "x" -0.973873328062827 "g"
"28" "laying" "time" "gravity" "accelerometer" NA NA "std" "y" -0.960365626256545 "g"
